"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 12, 2020","38.92","43.22","43.22","37.84","-","-9.90%"
"Feb 13, 2020","38.05","38.89","39.68","37.42","-","-2.22%"
"Feb 14, 2020","36.32","38.09","38.85","36.11","-","-4.55%"
"Feb 15, 2020","37.38","36.27","37.58","35.92","-","2.93%"
"Feb 16, 2020","38.16","37.41","40.62","36.66","-","2.08%"
"Feb 17, 2020","36.29","38.22","40.12","36.19","-","-4.90%"
"Feb 18, 2020","36.04","36.20","37.07","35.11","-","-0.70%"
"Feb 19, 2020","36.97","36.04","37.58","35.85","-","2.59%"
"Feb 20, 2020","37.30","36.96","38.54","36.26","-","0.90%"
"Feb 21, 2020","36.47","37.36","37.69","36.30","-","-2.23%"
"Feb 22, 2020","36.88","36.55","37.32","36.40","-","1.12%"
"Feb 23, 2020","36.16","36.88","37.12","36.16","-","-1.94%"
"Feb 24, 2020","36.41","36.19","36.93","35.87","-","0.67%"
"Feb 25, 2020","37.77","36.36","37.93","36.29","-","3.73%"
"Feb 26, 2020","38.94","37.84","40.36","37.50","-","3.11%"
"Feb 27, 2020","38.78","38.87","40.51","37.56","-","-0.41%"
"Feb 28, 2020","38.27","38.67","39.51","37.95","-","-1.32%"
"Feb 29, 2020","39.16","38.29","39.28","37.65","-","2.34%"
"Mar 01, 2020","39.20","39.35","39.80","38.40","-","0.10%"
"Mar 02, 2020","38.43","39.13","39.36","37.99","-","-1.96%"
"Mar 03, 2020","39.11","38.44","39.37","38.25","-","1.75%"
"Mar 04, 2020","39.03","39.20","39.48","38.54","-","-0.20%"
"Mar 05, 2020","39.70","39.03","39.97","38.87","-","1.71%"
"Mar 06, 2020","37.30","39.64","39.71","37.29","-","-6.05%"
"Mar 07, 2020","37.46","37.29","37.55","36.41","-","0.44%"
"Mar 08, 2020","40.37","37.47","40.71","37.44","-","7.78%"
"Mar 09, 2020","39.03","39.93","40.41","38.23","-","-3.32%"
"Mar 10, 2020","39.37","39.01","39.89","38.87","-","0.85%"
"Mar 11, 2020","40.76","39.29","41.84","39.13","-","3.55%"
"Mar 12, 2020","44.72","40.73","53.83","37.56","-","9.72%"
"Mar 13, 2020","41.76","45.73","46.52","35.53","-","-6.64%"
"Mar 14, 2020","42.26","41.53","43.16","40.86","-","1.21%"
"Mar 15, 2020","41.95","42.32","46.39","40.60","-","-0.73%"
"Mar 16, 2020","45.39","41.88","45.74","40.89","-","8.18%"
"Mar 17, 2020","45.77","45.01","46.53","43.50","-","0.85%"
"Mar 18, 2020","45.73","46.11","46.76","44.99","-","-0.08%"
"Mar 19, 2020","45.25","45.63","47.06","44.20","-","-1.06%"
"Mar 20, 2020","46.57","45.42","48.62","43.97","-","2.91%"
"Mar 21, 2020","46.52","46.54","47.40","45.68","-","-0.10%"
"Mar 22, 2020","47.61","46.74","48.49","46.46","-","2.34%"
"Mar 23, 2020","47.61","47.63","50.95","46.02","-","0.00%"
"Mar 24, 2020","48.68","48.09","49.04","47.29","-","2.24%"
"Mar 25, 2020","49.10","48.64","49.60","47.50","-","0.88%"
"Mar 26, 2020","48.74","49.34","50.29","48.56","-","-0.74%"
"Mar 27, 2020","48.53","48.62","49.13","48.14","-","-0.42%"
"Mar 28, 2020","47.65","48.25","48.86","47.21","-","-1.83%"
"Mar 29, 2020","47.21","47.69","47.98","46.98","-","-0.91%"
"Mar 30, 2020","48.37","47.22","49.14","46.89","-","2.44%"
"Mar 31, 2020","48.30","48.52","49.82","47.31","-","-0.13%"
"Apr 01, 2020","48.98","48.23","49.11","47.23","-","1.40%"
"Apr 02, 2020","48.11","48.96","49.16","47.44","-","-1.77%"
"Apr 03, 2020","47.91","48.23","48.44","47.35","-","-0.43%"
"Apr 04, 2020","47.70","47.86","48.40","46.06","-","-0.44%"
"Apr 05, 2020","47.44","47.64","48.00","46.75","-","-0.53%"
