"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 04, 2019","28,926.5039","29,530.5996","30,246.3730","28,668.9707","0.07K","-2.05%"
"Jul 05, 2019","29,510.7285","28,926.5039","30,389.1309","28,632.4707","0.06K","2.02%"
"Jul 06, 2019","28,807.1074","29,510.7285","29,991.0508","27,575.6602","0.06K","-2.38%"
"Jul 07, 2019","28,775.3809","28,807.1074","29,213.0430","28,132.4883","0.04K","-0.11%"
"Jul 08, 2019","29,737.2344","28,775.3809","30,096.2617","28,594.8281","0.05K","3.34%"
"Jul 09, 2019","31,928.4648","29,737.2344","32,069.7910","29,737.2344","0.08K","7.37%"
"Jul 10, 2019","33,521.7461","31,928.4648","35,565.0898","31,233.2402","0.07K","4.99%"
"Jul 11, 2019","34,496.1523","33,521.7461","36,000.0000","27,693.1094","0.10K","2.91%"
"Jul 12, 2019","34,252.4688","34,496.1523","35,219.7461","33,045.5000","0.07K","-0.71%"
"Jul 13, 2019","34,263.2461","34,252.4688","36,102.1211","33,494.6914","0.05K","0.03%"
"Jul 14, 2019","33,492.4102","34,263.2461","35,108.9570","33,418.6875","0.07K","-2.25%"
"Jul 15, 2019","34,818.8086","33,492.4102","34,887.5195","31,747.8418","0.09K","3.96%"
"Jul 16, 2019","29,457.6055","34,818.8086","35,003.8125","28,459.1406","0.07K","-15.40%"
"Jul 17, 2019","31,359.4941","29,457.6055","32,295.0820","29,084.5430","0.12K","6.46%"
"Jul 18, 2019","33,072.3516","31,359.4941","33,104.3047","30,515.9746","0.09K","5.46%"
"Jul 19, 2019","32,904.9219","33,072.3516","33,339.4688","32,530.1484","0.07K","-0.51%"
"Jul 20, 2019","32,303.8926","32,904.9219","32,920.4219","31,888.0000","0.04K","-1.83%"
"Jul 21, 2019","32,023.5859","32,303.8926","32,524.2637","31,900.0000","0.04K","-0.87%"
"Jul 22, 2019","32,204.5605","32,023.5859","33,333.3320","31,955.4570","0.03K","0.57%"
"Jul 23, 2019","32,018.4512","32,204.5605","32,480.5957","31,998.5938","0.05K","-0.58%"
"Jul 24, 2019","30,912.9785","32,018.4512","32,584.3066","30,681.3320","0.04K","-3.45%"
"Jul 25, 2019","31,577.8789","30,912.9785","31,832.9570","30,850.7773","0.04K","2.15%"
"Jul 26, 2019","30,405.9824","31,577.8789","31,579.2637","29,806.3047","0.03K","-3.71%"
"Jul 27, 2019","30,598.0195","30,405.9824","31,615.2383","30,396.8613","0.04K","0.63%"
"Jul 28, 2019","30,621.1934","30,598.0195","31,124.8848","28,734.5234","0.02K","0.08%"
"Jul 29, 2019","30,660.6855","30,621.1934","31,007.8008","28,212.2754","0.03K","0.13%"
"Jul 30, 2019","30,060.1738","30,660.6855","30,842.3691","29,488.9453","0.03K","-1.96%"
"Jul 31, 2019","31,547.1602","30,060.1738","31,668.2500","30,040.7949","0.04K","4.95%"
"Aug 01, 2019","32,852.5000","31,547.1602","33,226.3516","31,465.3691","0.03K","4.14%"
"Aug 02, 2019","33,660.2578","32,852.5000","33,965.9609","32,808.9336","0.05K","2.46%"
"Aug 03, 2019","34,208.0586","33,660.2578","34,997.2617","33,660.2578","0.04K","1.63%"
"Aug 04, 2019","34,375.1328","34,208.0586","34,442.2070","33,153.5156","0.03K","0.49%"
"Aug 05, 2019","36,754.3047","34,375.1328","37,263.6758","34,099.4141","0.07K","6.92%"
"Aug 06, 2019","36,908.3516","36,754.3047","38,108.1328","34,444.0000","0.06K","0.42%"
"Aug 07, 2019","38,363.5430","36,908.3516","38,919.0234","36,584.9961","0.07K","3.94%"
"Aug 08, 2019","38,984.6367","38,375.0625","38,984.6367","37,225.0000","0.06K","1.62%"
"Aug 09, 2019","40,201.2266","38,984.6367","40,553.6797","38,363.8086","0.05K","3.12%"
"Aug 10, 2019","37,959.9648","40,201.2266","40,244.4180","37,638.3398","0.05K","-5.58%"
"Aug 11, 2019","38,136.9883","37,959.9648","38,345.1914","37,300.1250","0.03K","0.47%"
"Aug 12, 2019","38,025.3125","38,136.9883","38,147.3320","37,590.3672","0.02K","-0.29%"
"Aug 13, 2019","36,712.7148","38,025.3125","38,179.0742","36,712.7148","0.03K","-3.45%"
"Aug 14, 2019","38,231.8008","36,712.7148","40,823.7695","35,555.0000","0.04K","4.14%"
"Aug 15, 2019","38,996.0156","38,231.8008","39,311.9375","36,240.9805","0.03K","2.00%"
"Aug 16, 2019","39,676.7930","38,996.0156","40,113.8945","38,062.8281","0.06K","1.75%"
"Aug 17, 2019","38,398.3438","39,676.7930","39,910.2891","38,105.6172","0.04K","-3.22%"
"Aug 18, 2019","36,386.3438","38,398.3438","38,653.3320","35,805.6445","0.03K","-5.24%"
"Aug 19, 2019","38,567.3711","36,386.3438","38,596.9102","35,805.6445","0.03K","5.99%"
"Aug 20, 2019","39,234.9375","38,567.3711","39,510.1367","38,217.7813","0.04K","1.73%"
"Aug 21, 2019","38,141.6133","39,234.9375","39,413.0039","37,798.0273","0.04K","-2.79%"
"Aug 22, 2019","37,408.7227","38,141.6133","38,141.6133","36,745.1133","0.04K","-1.92%"
"Aug 23, 2019","37,650.5977","37,408.7227","37,996.2188","37,030.1445","0.03K","0.65%"
"Aug 24, 2019","37,331.6211","37,650.5977","39,299.0898","36,830.1094","0.03K","-0.85%"
"Aug 25, 2019","37,519.2656","37,331.6211","37,525.8242","36,121.0391","0.03K","0.50%"
"Aug 26, 2019","38,346.8359","37,519.2656","38,609.0391","37,473.6758","0.04K","2.21%"
"Aug 27, 2019","37,774.4492","38,346.8359","39,189.1875","37,681.3984","0.03K","-1.49%"
"Aug 28, 2019","37,900.0781","37,774.4492","39,382.0000","37,677.1602","0.02K","0.33%"
"Aug 29, 2019","36,912.9219","37,900.0781","38,268.3398","36,121.0000","0.05K","-2.60%"
"Aug 30, 2019","37,534.7734","36,912.9219","37,883.0078","36,891.9102","0.03K","1.68%"
"Aug 31, 2019","37,245.8750","37,534.7734","38,187.0000","37,115.0742","0.02K","-0.77%"
"Sep 01, 2019","37,990.9531","37,245.8750","39,599.9883","37,218.4297","0.02K","2.00%"
"Sep 02, 2019","39,666.8750","37,990.9531","39,774.0000","37,990.9531","0.03K","4.41%"
"Sep 03, 2019","40,493.4453","39,666.8750","40,986.9492","38,892.2891","0.06K","2.08%"
"Sep 04, 2019","40,938.0508","40,493.4453","41,365.0898","40,054.2188","0.04K","1.10%"
"Sep 05, 2019","41,159.0742","40,938.0508","41,615.5742","40,659.0000","0.05K","0.54%"
"Sep 06, 2019","41,026.1016","41,159.0742","42,214.9492","40,818.1328","0.04K","-0.32%"
"Sep 07, 2019","40,119.4336","41,026.1016","41,775.0508","39,998.0742","0.04K","-2.21%"
"Sep 08, 2019","39,647.2930","40,119.4336","40,577.4219","39,150.2773","0.03K","-1.18%"
"Sep 09, 2019","39,896.3477","39,647.2930","39,954.1016","39,094.7148","0.04K","0.63%"
"Sep 10, 2019","39,092.8984","39,896.3477","39,946.1367","38,818.9336","0.03K","-2.01%"
"Sep 11, 2019","39,935.1172","39,092.8984","40,088.1680","37,326.0195","0.04K","2.15%"
"Sep 12, 2019","40,707.5664","39,935.1172","41,260.0586","37,449.6602","0.03K","1.93%"
"Sep 13, 2019","40,547.3750","40,707.5664","41,319.9023","39,947.8125","0.03K","-0.39%"
"Sep 14, 2019","40,077.5352","40,547.3750","40,688.5391","38,863.7266","0.02K","-1.16%"
"Sep 15, 2019","39,606.0586","40,077.5352","40,093.5273","37,836.8438","0.02K","-1.18%"
"Sep 16, 2019","39,343.4180","39,606.0586","40,007.0000","37,837.9766","0.03K","-0.66%"
"Sep 17, 2019","35,623.3594","39,343.4180","40,007.0000","34,310.4141","0.05K","-9.46%"
"Sep 18, 2019","32,416.1113","35,623.3594","40,007.0000","31,111.0000","0.05K","-9.00%"
"Sep 19, 2019","34,002.0977","32,416.1113","34,787.1328","32,416.1113","0.07K","4.89%"
"Sep 20, 2019","34,667.4102","34,002.0977","35,301.3164","34,002.0977","0.08K","1.96%"
"Sep 21, 2019","34,709.9180","34,667.4102","34,850.3438","34,123.8477","0.04K","0.12%"
"Sep 22, 2019","36,229.4180","34,709.9180","36,849.5352","34,439.7891","0.04K","4.38%"
"Sep 23, 2019","36,286.9883","36,229.4180","37,449.9805","31,009.9668","0.05K","0.16%"
