"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 28, 2019","0.006274","0.006272","0.006407","0.006097","275.10K","-0.03%"
"Oct 29, 2019","0.006352","0.006274","0.006428","0.006272","187.89K","1.24%"
"Oct 30, 2019","0.006322","0.006353","0.006507","0.006299","166.23K","-0.47%"
"Oct 31, 2019","0.006378","0.006320","0.006440","0.006320","198.92K","0.89%"
"Nov 01, 2019","0.006314","0.006375","0.006410","0.006256","136.65K","-1.00%"
"Nov 02, 2019","0.006268","0.006308","0.006340","0.006232","82.37K","-0.73%"
"Nov 03, 2019","0.006341","0.006268","0.006395","0.006231","69.21K","1.16%"
"Nov 04, 2019","0.006523","0.006342","0.006664","0.006330","284.83K","2.87%"
"Nov 05, 2019","0.006789","0.006522","0.006850","0.006519","273.93K","4.08%"
"Nov 06, 2019","0.006866","0.006779","0.006866","0.006712","201.71K","1.13%"
"Nov 07, 2019","0.006664","0.006866","0.006877","0.006577","254.95K","-2.94%"
"Nov 08, 2019","0.006880","0.006664","0.006886","0.006643","321.22K","3.24%"
"Nov 09, 2019","0.007043","0.006881","0.007088","0.006857","200.08K","2.37%"
"Nov 10, 2019","0.007043","0.007043","0.007446","0.006979","435.56K","0.00%"
"Nov 11, 2019","0.007077","0.007042","0.007168","0.006967","244.43K","0.48%"
"Nov 12, 2019","0.006970","0.007082","0.007105","0.006930","201.86K","-1.51%"
"Nov 13, 2019","0.006946","0.006963","0.007038","0.006921","95.21K","-0.34%"
"Nov 14, 2019","0.006825","0.006946","0.006954","0.006802","145.04K","-1.74%"
"Nov 15, 2019","0.006798","0.006825","0.006976","0.006656","236.65K","-0.40%"
"Nov 16, 2019","0.006864","0.006794","0.006913","0.006767","106.56K","0.97%"
"Nov 17, 2019","0.006967","0.006864","0.007003","0.006842","129.91K","1.50%"
"Nov 18, 2019","0.006816","0.006966","0.006984","0.006643","226.51K","-2.17%"
"Nov 19, 2019","0.006778","0.006818","0.006900","0.006734","172.83K","-0.56%"
"Nov 20, 2019","0.006788","0.006779","0.006904","0.006740","146.21K","0.15%"
"Nov 21, 2019","0.006642","0.006788","0.006806","0.006474","372.67K","-2.15%"
"Nov 22, 2019","0.006514","0.006638","0.006719","0.006389","481.96K","-1.93%"
"Nov 23, 2019","0.006580","0.006511","0.006643","0.006469","156.22K","1.01%"
"Nov 24, 2019","0.006359","0.006579","0.006592","0.006277","279.06K","-3.36%"
"Nov 25, 2019","0.006395","0.006354","0.006758","0.006303","449.45K","0.57%"
"Nov 26, 2019","0.006554","0.006394","0.006611","0.006394","195.56K","2.49%"
"Nov 27, 2019","0.006352","0.006553","0.006557","0.006317","206.38K","-3.08%"
"Nov 28, 2019","0.006306","0.006352","0.006388","0.006226","148.60K","-0.72%"
"Nov 29, 2019","0.006269","0.006306","0.006438","0.006256","189.87K","-0.59%"
"Nov 30, 2019","0.006259","0.006270","0.006340","0.006207","126.80K","-0.16%"
"Dec 01, 2019","0.006424","0.006258","0.006490","0.006191","170.25K","2.64%"
"Dec 02, 2019","0.006231","0.006423","0.006430","0.006159","159.02K","-3.00%"
"Dec 03, 2019","0.006138","0.006231","0.006278","0.006114","163.30K","-1.49%"
"Dec 04, 2019","0.006209","0.006138","0.006253","0.006039","237.06K","1.16%"
"Dec 05, 2019","0.006062","0.006208","0.006211","0.005996","165.66K","-2.37%"
"Dec 06, 2019","0.006017","0.006066","0.006132","0.005990","149.15K","-0.74%"
"Dec 07, 2019","0.006031","0.006011","0.006122","0.005999","107.93K","0.23%"
"Dec 08, 2019","0.006067","0.006031","0.006116","0.006016","82.26K","0.60%"
"Dec 09, 2019","0.006054","0.006068","0.006099","0.005980","137.32K","-0.21%"
"Dec 10, 2019","0.006104","0.006054","0.006107","0.006015","71.20K","0.83%"
"Dec 11, 2019","0.006062","0.006104","0.006148","0.006037","69.82K","-0.69%"
"Dec 12, 2019","0.006065","0.006050","0.006097","0.006016","85.73K","0.05%"
"Dec 13, 2019","0.006123","0.006066","0.006130","0.006024","81.19K","0.96%"
"Dec 14, 2019","0.006121","0.006123","0.006184","0.006084","101.90K","-0.03%"
"Dec 15, 2019","0.006107","0.006120","0.006150","0.006098","64.06K","-0.23%"
"Dec 16, 2019","0.005796","0.006106","0.006122","0.005670","210.40K","-5.09%"
"Dec 17, 2019","0.005579","0.005801","0.005816","0.005536","243.58K","-3.74%"
"Dec 18, 2019","0.005605","0.005579","0.005803","0.005553","304.86K","0.47%"
"Dec 19, 2019","0.005546","0.005598","0.005657","0.005510","157.99K","-1.05%"
"Dec 20, 2019","0.005587","0.005551","0.005642","0.005543","130.40K","0.74%"
"Dec 21, 2019","0.005557","0.005585","0.005599","0.005544","93.82K","-0.54%"
"Dec 22, 2019","0.005577","0.005557","0.005744","0.005556","142.85K","0.36%"
"Dec 23, 2019","0.005544","0.005576","0.005628","0.005503","193.81K","-0.59%"
"Dec 24, 2019","0.005559","0.005548","0.005628","0.005494","149.06K","0.27%"
"Dec 25, 2019","0.005567","0.005559","0.005601","0.005496","125.72K","0.14%"
"Dec 26, 2019","0.005554","0.005566","0.005632","0.005510","148.37K","-0.23%"
"Dec 27, 2019","0.005650","0.005555","0.005698","0.005539","173.02K","1.73%"
"Dec 28, 2019","0.005856","0.005646","0.005949","0.005645","169.04K","3.65%"
"Dec 29, 2019","0.005831","0.005852","0.005888","0.005771","181.92K","-0.43%"
"Dec 30, 2019","0.005849","0.005830","0.005966","0.005791","158.91K","0.31%"
"Dec 31, 2019","0.005737","0.005852","0.005883","0.005731","158.72K","-1.91%"
"Jan 01, 2020","0.005780","0.005738","0.005811","0.005731","131.21K","0.75%"
"Jan 02, 2020","0.005659","0.005780","0.005806","0.005644","145.74K","-2.09%"
"Jan 03, 2020","0.005750","0.005659","0.005756","0.005598","159.28K","1.61%"
"Jan 04, 2020","0.005818","0.005750","0.005829","0.005716","104.15K","1.18%"
"Jan 05, 2020","0.005886","0.005818","0.005958","0.005742","115.75K","1.17%"
"Jan 06, 2020","0.005903","0.005886","0.005998","0.005853","115.49K","0.29%"
"Jan 07, 2020","0.005683","0.005902","0.005902","0.005675","221.18K","-3.73%"
"Jan 08, 2020","0.005631","0.005683","0.005774","0.005485","242.74K","-0.92%"
"Jan 09, 2020","0.005726","0.005629","0.005749","0.005616","131.60K","1.69%"
"Jan 10, 2020","0.005985","0.005724","0.006146","0.005696","277.73K","4.52%"
"Jan 11, 2020","0.006156","0.005985","0.006340","0.005945","347.80K","2.86%"
"Jan 12, 2020","0.006295","0.006144","0.006372","0.006132","253.64K","2.26%"
"Jan 13, 2020","0.006116","0.006280","0.006296","0.006058","213.65K","-2.84%"
