"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 21, 2018","0.028714","0.030739","0.030739","0.027608","51.58K","-6.29%"
"Apr 22, 2018","0.030603","0.028709","0.031798","0.028058","64.62K","6.58%"
"Apr 23, 2018","0.031609","0.030728","0.032016","0.030636","45.03K","3.29%"
"Apr 24, 2018","0.030342","0.031616","0.031924","0.030218","46.04K","-4.01%"
"Apr 25, 2018","0.028920","0.030254","0.030270","0.027182","57.03K","-4.69%"
"Apr 26, 2018","0.028800","0.028916","0.031510","0.028390","56.57K","-0.41%"
"Apr 27, 2018","0.028008","0.028768","0.028991","0.027616","51.11K","-2.75%"
"Apr 28, 2018","0.027945","0.028007","0.028452","0.027330","48.03K","-0.22%"
"Apr 29, 2018","0.027158","0.027945","0.027951","0.026308","50.21K","-2.82%"
"Apr 30, 2018","0.026143","0.027140","0.027643","0.025900","62.87K","-3.74%"
"May 01, 2018","0.026374","0.026180","0.026600","0.025502","46.46K","0.88%"
"May 02, 2018","0.027010","0.026375","0.027631","0.026353","53.85K","2.41%"
"May 03, 2018","0.025202","0.027011","0.027011","0.024970","63.26K","-6.69%"
"May 04, 2018","0.024910","0.025203","0.025710","0.024700","40.17K","-1.16%"
"May 05, 2018","0.024517","0.024910","0.025132","0.024467","40.91K","-1.58%"
"May 06, 2018","0.024512","0.024456","0.024970","0.024250","35.37K","-0.02%"
"May 07, 2018","0.024860","0.024470","0.025085","0.023981","41.84K","1.42%"
"May 08, 2018","0.024423","0.024861","0.025029","0.024111","34.70K","-1.76%"
"May 09, 2018","0.024391","0.024410","0.025105","0.023927","41.64K","-0.13%"
"May 10, 2018","0.024071","0.024374","0.024973","0.024024","37.75K","-1.31%"
"May 11, 2018","0.023426","0.024103","0.024105","0.023100","44.99K","-2.68%"
"May 12, 2018","0.023851","0.023472","0.023900","0.023130","34.67K","1.81%"
"May 13, 2018","0.023887","0.023771","0.024593","0.023748","34.67K","0.15%"
"May 14, 2018","0.024533","0.023880","0.024899","0.023536","49.00K","2.70%"
"May 15, 2018","0.024010","0.024592","0.024941","0.023753","37.86K","-2.13%"
"May 16, 2018","0.023878","0.023995","0.024216","0.023502","27.82K","-0.55%"
"May 17, 2018","0.023697","0.023849","0.024377","0.023650","27.39K","-0.76%"
"May 18, 2018","0.024744","0.023688","0.025724","0.023256","39.42K","4.42%"
"May 19, 2018","0.023970","0.024732","0.024900","0.023883","24.55K","-3.13%"
"May 20, 2018","0.023856","0.023999","0.024084","0.023759","26.78K","-0.48%"
